Date,Symbol,Open,High,Low,Close,Volume
2019-06-07 15:00:00,BTCUSD,7934.2,7959.02,7924.99,7945.81,164.1459787493
2019-06-07 14:00:00,BTCUSD,7984.66,7985.82,7933.58,7934.2,60.8435225001
2019-06-07 13:00:00,BTCUSD,7925.73,7985.37,7918.43,7984.66,58.2377135218
2019-06-07 12:00:00,BTCUSD,7913.24,7956.64,7913.24,7925.73,40.3729459543
2019-06-07 11:00:00,BTCUSD,7960.79,7981.77,7913.24,7913.24,21.9026053635
2019-06-07 10:00:00,BTCUSD,7960.54,7994.82,7960.54,7960.79,6.6409575399
2019-06-07 09:00:00,BTCUSD,7975.5,8003.26,7945.17,7960.54,10.3557167331
2019-06-07 08:00:00,BTCUSD,7948.94,8039.14,7948.94,7975.5,26.4595940694
2019-06-07 07:00:00,BTCUSD,7931.38,8019.62,7916.04,7948.94,77.5293477039
2019-06-07 06:00:00,BTCUSD,7808.34,7960.0,7808.34,7931.38,183.0023022979
2019-06-07 05:00:00,BTCUSD,7779.17,7810.45,7777.88,7808.34,15.99650207
2019-06-07 04:00:00,BTCUSD,7807.85,7824.24,7776.38,7779.17,93.0743713608
2019-06-07 03:00:00,BTCUSD,7774.51,7816.75,7774.42,7807.85,17.65943025
2019-06-07 02:00:00,BTCUSD,7799.44,7808.19,7766.0,7774.51,4.8090893524
2019-06-07 01:00:00,BTCUSD,7789.92,7810.77,7772.61,7799.44,18.5454326895
2019-06-07 00:00:00,BTCUSD,7801.0,7833.27,7783.31,7789.92,38.112199667
2019-06-06 23:00:00,BTCUSD,7727.0,7822.73,7722.44,7801.0,112.4354133253
2019-06-06 22:00:00,BTCUSD,7748.44,7754.38,7704.49,7727.0,24.39631488
2019-06-06 21:00:00,BTCUSD,7690.69,7748.44,7688.43,7748.44,49.5634680981
2019-06-06 20:00:00,BTCUSD,7603.51,7722.34,7584.66,7690.69,61.0796449301
2019-06-06 19:00:00,BTCUSD,7596.04,7617.71,7565.11,7603.51,55.0782738366
2019-06-06 18:00:00,BTCUSD,7652.53,7659.89,7450.0,7596.04,319.0388087925
2019-06-06 17:00:00,BTCUSD,7715.65,7715.65,7648.0,7652.53,69.7601862935
2019-06-06 16:00:00,BTCUSD,7707.37,7731.85,7689.78,7715.65,39.8591043281
2019-06-06 15:00:00,BTCUSD,7696.01,7721.57,7664.29,7707.37,150.0135059938
2019-06-06 14:00:00,BTCUSD,7739.65,7739.66,7598.89,7696.01,103.5005402084
2019-06-06 13:00:00,BTCUSD,7766.78,7766.78,7655.36,7739.65,86.5851934373
2019-06-06 12:00:00,BTCUSD,7852.77,7860.51,7717.67,7766.78,101.8688384481
2019-06-06 11:00:00,BTCUSD,7810.7,7856.45,7806.41,7852.77,16.872137041
2019-06-06 10:00:00,BTCUSD,7780.47,7817.81,7774.34,7810.7,3.0974256503
2019-06-06 09:00:00,BTCUSD,7810.7,7823.83,7779.99,7780.47,15.61346616
2019-06-06 08:00:00,BTCUSD,7769.05,7813.86,7749.3,7810.7,3.78586159
2019-06-06 07:00:00,BTCUSD,7819.99,7828.17,7760.52,7769.05,23.9541158384
2019-06-06 06:00:00,BTCUSD,7792.66,7824.29,7784.28,7819.99,10.78145556
2019-06-06 05:00:00,BTCUSD,7836.28,7839.15,7774.16,7792.66,16.50203985
2019-06-06 04:00:00,BTCUSD,7864.04,7865.55,7811.98,7836.28,19.7912709521
2019-06-06 03:00:00,BTCUSD,7818.8,7870.0,7818.8,7864.04,8.7186549731
2019-06-06 02:00:00,BTCUSD,7840.12,7858.57,7806.68,7818.8,15.6672363817
2019-06-06 01:00:00,BTCUSD,7797.95,7876.91,7788.41,7840.12,50.387517597
2019-06-06 00:00:00,BTCUSD,7791.42,7825.0,7755.31,7797.95,38.0629632
2019-06-05 23:00:00,BTCUSD,7789.53,7837.2,7779.0,7791.42,87.8450382959
2019-06-05 22:00:00,BTCUSD,7736.15,7793.88,7699.17,7789.53,47.0388811259
2019-06-05 21:00:00,BTCUSD,7724.63,7754.05,7620.0,7736.15,83.9688724604
2019-06-05 20:00:00,BTCUSD,7791.58,7923.98,7647.62,7724.63,299.6818729691
2019-06-05 19:00:00,BTCUSD,7768.83,7844.73,7768.83,7791.58,153.0872618256
2019-06-05 18:00:00,BTCUSD,7802.81,7808.49,7735.81,7768.83,74.4205923188
2019-06-05 17:00:00,BTCUSD,7767.22,7829.46,7718.7,7802.81,128.044503493
2019-06-05 16:00:00,BTCUSD,7642.72,7774.23,7642.72,7767.22,62.2205605296
2019-06-05 15:00:00,BTCUSD,7687.06,7718.21,7570.65,7642.72,88.4416525383
2019-06-05 14:00:00,BTCUSD,7779.13,7790.89,7641.85,7687.06,167.6996746759
2019-06-05 13:00:00,BTCUSD,7780.48,7797.2,7747.24,7779.13,38.1605333997
2019-06-05 12:00:00,BTCUSD,7791.17,7817.93,7748.98,7780.48,20.3944289763
2019-06-05 11:00:00,BTCUSD,7849.29,7883.67,7757.02,7791.17,78.9317819439
2019-06-05 10:00:00,BTCUSD,7795.19,7894.58,7780.69,7849.29,16.2722455543
2019-06-05 09:00:00,BTCUSD,7813.12,7835.81,7780.96,7795.19,22.89499823
2019-06-05 08:00:00,BTCUSD,7832.5,7834.94,7792.51,7813.12,2.70864427
2019-06-05 07:00:00,BTCUSD,7752.0,7838.11,7741.78,7832.5,8.4699416366
2019-06-05 06:00:00,BTCUSD,7755.95,7781.78,7700.85,7752.0,13.47672381
2019-06-05 05:00:00,BTCUSD,7794.15,7819.08,7747.48,7755.95,53.35314436
2019-06-05 04:00:00,BTCUSD,7793.78,7815.29,7758.56,7794.15,62.62898506
2019-06-05 03:00:00,BTCUSD,7832.95,7844.25,7793.78,7793.78,68.1628304816
2019-06-05 02:00:00,BTCUSD,7750.94,7867.25,7750.94,7832.95,51.8274591206
2019-06-05 01:00:00,BTCUSD,7759.08,7796.32,7736.2,7750.94,31.0603898005
2019-06-05 00:00:00,BTCUSD,7682.81,7800.0,7678.53,7759.08,253.3110968064
2019-06-04 23:00:00,BTCUSD,7645.13,7687.76,7622.05,7682.81,74.0720563218
2019-06-04 22:00:00,BTCUSD,7445.01,7672.45,7445.01,7645.13,141.8477084231
2019-06-04 21:00:00,BTCUSD,7650.11,7716.0,7440.83,7445.01,137.0503799893
2019-06-04 20:00:00,BTCUSD,7598.61,7690.45,7571.67,7650.11,97.4495532037
2019-06-04 19:00:00,BTCUSD,7674.03,7716.02,7500.0,7598.61,462.6976942817
2019-06-04 18:00:00,BTCUSD,7596.81,7776.99,7596.81,7674.03,810.6046865073
2019-06-04 17:00:00,BTCUSD,7895.33,7920.49,7567.55,7596.81,724.1379445059
2019-06-04 16:00:00,BTCUSD,7933.5,7959.74,7886.0,7895.33,78.3174979034
2019-06-04 15:00:00,BTCUSD,7955.05,7995.0,7913.64,7933.5,69.9477423609
2019-06-04 14:00:00,BTCUSD,7995.0,7995.0,7953.07,7955.05,65.377547808
2019-06-04 13:00:00,BTCUSD,7942.08,8016.26,7928.03,7995.0,29.8432858855
2019-06-04 12:00:00,BTCUSD,7902.02,7944.01,7851.38,7942.08,60.1404429191
2019-06-04 11:00:00,BTCUSD,7950.0,7955.97,7875.01,7902.02,11.447641534
2019-06-04 10:00:00,BTCUSD,7943.18,7977.42,7919.59,7950.0,19.14393582
2019-06-04 09:00:00,BTCUSD,7945.77,7973.34,7889.37,7943.18,83.5935753686
2019-06-04 08:00:00,BTCUSD,7868.9,7945.77,7868.9,7945.77,180.435841806
2019-06-04 07:00:00,BTCUSD,7825.26,7876.01,7746.59,7868.9,153.9131234511
2019-06-04 06:00:00,BTCUSD,7922.36,7932.26,7800.0,7825.26,103.8715146981
2019-06-04 05:00:00,BTCUSD,7948.7,7978.56,7914.69,7922.36,23.9982016078
2019-06-04 04:00:00,BTCUSD,7889.0,7977.8,7850.66,7948.7,100.4701504385
2019-06-04 03:00:00,BTCUSD,8026.91,8026.91,7889.0,7889.0,62.7086309973
2019-06-04 02:00:00,BTCUSD,7990.48,8026.91,7945.01,8026.91,80.5854154238
2019-06-04 01:00:00,BTCUSD,7951.72,8022.0,7932.73,7990.48,150.6124230489
2019-06-04 00:00:00,BTCUSD,8110.99,8110.99,7698.16,7951.72,2978.2908616482
2019-06-03 23:00:00,BTCUSD,8478.96,8478.96,8030.32,8110.99,1048.730200953
2019-06-03 22:00:00,BTCUSD,8486.82,8499.41,8404.82,8478.96,131.1424419697
2019-06-03 21:00:00,BTCUSD,8559.54,8564.34,8450.0,8486.82,125.4425812019
2019-06-03 20:00:00,BTCUSD,8571.82,8573.58,8519.96,8559.54,41.3657501374
2019-06-03 19:00:00,BTCUSD,8560.83,8577.96,8539.02,8571.82,37.1369466436
2019-06-03 18:00:00,BTCUSD,8483.83,8582.94,8479.32,8560.83,128.3989870807
2019-06-03 17:00:00,BTCUSD,8539.09,8545.36,8460.62,8483.83,170.7947152469
2019-06-03 16:00:00,BTCUSD,8487.03,8556.39,8441.7,8539.09,114.362036183
2019-06-03 15:00:00,BTCUSD,8399.43,8487.18,8331.2,8487.03,128.0034115495
2019-06-03 14:00:00,BTCUSD,8442.42,8494.41,8349.94,8399.43,97.3290495478
2019-06-03 13:00:00,BTCUSD,8539.9,8539.9,8442.42,8442.42,59.2362311389
2019-06-03 12:00:00,BTCUSD,8495.85,8562.8,8473.86,8539.9,54.28784683
2019-06-03 11:00:00,BTCUSD,8536.73,8540.24,8478.95,8495.85,35.0202967228
2019-06-03 10:00:00,BTCUSD,8473.53,8541.53,8466.47,8536.73,3.9029196223
2019-06-03 09:00:00,BTCUSD,8473.56,8488.97,8421.2,8473.53,14.8218882784
2019-06-03 08:00:00,BTCUSD,8473.33,8517.41,8470.0,8473.56,22.2949532281
2019-06-03 07:00:00,BTCUSD,8523.15,8525.89,8330.6,8473.33,202.2376385795
2019-06-03 06:00:00,BTCUSD,8594.25,8616.27,8466.81,8523.15,54.7171212704
2019-06-03 05:00:00,BTCUSD,8686.76,8686.76,8550.0,8594.25,39.5836192512
2019-06-03 04:00:00,BTCUSD,8678.7,8694.6,8660.45,8686.76,35.0620533932
2019-06-03 03:00:00,BTCUSD,8676.15,8710.0,8667.56,8678.7,23.5421956139
2019-06-03 02:00:00,BTCUSD,8688.25,8710.95,8655.01,8676.15,43.9604102881
2019-06-03 01:00:00,BTCUSD,8678.52,8702.72,8619.54,8688.25,36.5189043972
2019-06-03 00:00:00,BTCUSD,8745.75,8745.75,8663.82,8678.52,100.54553202
2019-06-02 23:00:00,BTCUSD,8739.31,8764.95,8728.38,8745.75,18.0028114808
2019-06-02 22:00:00,BTCUSD,8708.13,8750.0,8688.35,8739.31,70.71817047
2019-06-02 21:00:00,BTCUSD,8690.45,8720.68,8660.0,8708.13,13.3703684517
2019-06-02 20:00:00,BTCUSD,8689.12,8719.26,8662.03,8690.45,27.4134054392
2019-06-02 19:00:00,BTCUSD,8694.54,8694.68,8651.59,8689.12,11.3310282252
2019-06-02 18:00:00,BTCUSD,8670.12,8699.2,8643.22,8694.54,12.99655125
2019-06-02 17:00:00,BTCUSD,8708.52,8723.42,8656.79,8670.12,10.6783121024
2019-06-02 16:00:00,BTCUSD,8709.82,8729.63,8677.01,8708.52,24.4498808238
2019-06-02 15:00:00,BTCUSD,8705.79,8733.82,8693.26,8709.82,19.8671501234
2019-06-02 14:00:00,BTCUSD,8693.3,8733.7,8677.01,8705.79,23.8000213446
2019-06-02 13:00:00,BTCUSD,8809.43,8809.43,8607.77,8693.3,80.3721604377
2019-06-02 12:00:00,BTCUSD,8749.85,8831.69,8749.35,8809.43,26.0702590023
2019-06-02 11:00:00,BTCUSD,8723.85,8749.85,8723.85,8749.85,4.2940988892
2019-06-02 10:00:00,BTCUSD,8726.34,8735.6,8701.48,8723.85,12.3910729518
2019-06-02 09:00:00,BTCUSD,8729.75,8766.48,8715.16,8726.34,14.5961486243
2019-06-02 08:00:00,BTCUSD,8713.4,8763.14,8691.8,8729.75,30.1082250629
2019-06-02 07:00:00,BTCUSD,8592.27,8743.38,8590.71,8713.4,47.7083521282
2019-06-02 06:00:00,BTCUSD,8602.96,8605.6,8577.29,8592.27,8.094490177
2019-06-02 05:00:00,BTCUSD,8588.31,8602.96,8563.23,8602.96,6.8322951697
2019-06-02 04:00:00,BTCUSD,8566.07,8590.9,8565.06,8588.31,3.28692597
2019-06-02 03:00:00,BTCUSD,8573.84,8581.2,8556.96,8566.07,10.56030489
2019-06-02 02:00:00,BTCUSD,8577.32,8600.24,8567.97,8573.84,3.3910770416
2019-06-02 01:00:00,BTCUSD,8574.7,8607.43,8567.98,8577.32,14.9360176572
2019-06-02 00:00:00,BTCUSD,8566.1,8591.75,8546.38,8574.7,10.38444348
2019-06-01 23:00:00,BTCUSD,8587.25,8598.1,8527.58,8566.1,156.4930220673
2019-06-01 22:00:00,BTCUSD,8598.89,8604.16,8542.44,8587.25,11.8418910518
2019-06-01 21:00:00,BTCUSD,8543.9,8609.96,8541.67,8598.89,18.9570237015
2019-06-01 20:00:00,BTCUSD,8538.75,8569.69,8532.23,8543.9,18.0517940841
2019-06-01 19:00:00,BTCUSD,8507.85,8550.0,8478.06,8538.75,10.3000019732
2019-06-01 18:00:00,BTCUSD,8531.67,8550.0,8495.63,8507.85,35.9852818423
2019-06-01 17:00:00,BTCUSD,8567.48,8570.83,8514.11,8531.67,19.3033830802
2019-06-01 16:00:00,BTCUSD,8539.87,8578.71,8538.44,8567.48,11.2521998939
2019-06-01 15:00:00,BTCUSD,8502.11,8542.98,8490.35,8539.87,21.8774822506
2019-06-01 14:00:00,BTCUSD,8520.0,8544.73,8473.92,8502.11,58.816151558
2019-06-01 13:00:00,BTCUSD,8557.49,8557.67,8520.0,8520.0,14.7328787262
2019-06-01 12:00:00,BTCUSD,8573.33,8580.0,8542.8,8557.49,4.0907201849
2019-06-01 11:00:00,BTCUSD,8548.71,8581.0,8537.71,8573.33,6.98049995
2019-06-01 10:00:00,BTCUSD,8578.71,8604.25,8548.71,8548.71,14.48752964
2019-06-01 09:00:00,BTCUSD,8559.09,8621.0,8551.6,8578.71,26.84165482
2019-06-01 08:00:00,BTCUSD,8546.9,8562.6,8514.16,8559.09,15.4875250488
2019-06-01 07:00:00,BTCUSD,8524.01,8547.38,8501.85,8546.9,7.55728026
2019-06-01 06:00:00,BTCUSD,8480.52,8538.16,8458.34,8524.01,22.2665625
2019-06-01 05:00:00,BTCUSD,8551.7,8551.7,8463.63,8480.52,17.1450592008
2019-06-01 04:00:00,BTCUSD,8552.05,8558.56,8510.0,8551.7,96.2090942727
2019-06-01 03:00:00,BTCUSD,8516.2,8562.64,8516.2,8552.05,52.6188985937
2019-06-01 02:00:00,BTCUSD,8516.2,8516.2,8516.2,8516.2,0.0
2019-06-01 01:00:00,BTCUSD,8516.2,8516.2,8516.2,8516.2,0.0
2019-06-01 00:00:00,BTCUSD,8516.2,8516.2,8516.2,8516.2,0.0
2019-05-31 23:00:00,BTCUSD,8513.52,8516.2,8513.52,8516.2,0.0
2019-05-31 22:00:00,BTCUSD,8530.58,8532.57,8478.86,8513.52,52.6936373988
2019-05-31 21:00:00,BTCUSD,8506.01,8554.96,8496.88,8530.58,149.9073920003
2019-05-31 20:00:00,BTCUSD,8450.7,8518.66,8432.74,8506.01,139.2786886858
2019-05-31 19:00:00,BTCUSD,8400.35,8452.12,8388.97,8450.7,76.2507375929
2019-05-31 18:00:00,BTCUSD,8411.41,8476.52,8378.1,8400.35,298.192464763
2019-05-31 17:00:00,BTCUSD,8390.19,8441.98,8367.56,8411.41,150.2223218775
2019-05-31 16:00:00,BTCUSD,8350.95,8477.16,8307.78,8390.19,154.4846570464
2019-05-31 15:00:00,BTCUSD,8425.0,8434.34,8299.86,8350.95,166.4477698974
2019-05-31 14:00:00,BTCUSD,8422.95,8468.8,8363.42,8425.0,115.089694904
2019-05-31 13:00:00,BTCUSD,8314.46,8447.68,8314.46,8422.95,161.1865838295
2019-05-31 12:00:00,BTCUSD,8253.6,8314.46,8224.99,8314.46,67.573988173
2019-05-31 11:00:00,BTCUSD,8283.61,8283.61,8200.01,8253.6,98.2821393728
2019-05-31 10:00:00,BTCUSD,8304.93,8336.32,8266.2,8283.61,41.38331151
2019-05-31 09:00:00,BTCUSD,8272.85,8323.4,8272.85,8304.93,34.3398735758
2019-05-31 08:00:00,BTCUSD,8307.7,8322.92,8265.35,8272.85,123.69300215
2019-05-31 07:00:00,BTCUSD,8280.88,8307.7,8242.18,8307.7,44.2399663798
2019-05-31 06:00:00,BTCUSD,8227.9,8286.03,8227.9,8280.88,45.8679238779
2019-05-31 05:00:00,BTCUSD,8163.71,8243.18,8114.72,8227.9,47.65116805
2019-05-31 04:00:00,BTCUSD,8270.0,8289.42,8155.74,8163.71,69.3663564541
2019-05-31 03:00:00,BTCUSD,8268.46,8291.6,8223.51,8270.0,41.98183065
2019-05-31 02:00:00,BTCUSD,8330.01,8336.24,8258.14,8268.46,106.8013708178
2019-05-31 01:00:00,BTCUSD,8296.78,8375.0,8296.77,8330.01,87.208622643
2019-05-31 00:00:00,BTCUSD,8273.76,8335.69,8273.76,8296.78,143.763387067
2019-05-30 23:00:00,BTCUSD,8276.23,8300.0,8210.04,8273.76,96.8034981174
2019-05-30 22:00:00,BTCUSD,8218.76,8324.13,8164.0,8276.23,290.2684137373
2019-05-30 21:00:00,BTCUSD,8456.45,8501.57,8000.0,8218.76,807.2195332777
2019-05-30 20:00:00,BTCUSD,8625.45,8625.45,8397.93,8456.45,527.516628338
2019-05-30 19:00:00,BTCUSD,8658.5,8663.85,8558.0,8625.45,160.7125648995
2019-05-30 18:00:00,BTCUSD,8623.68,8658.5,8590.73,8658.5,97.8994014758
2019-05-30 17:00:00,BTCUSD,8676.25,8676.25,8550.0,8623.68,247.6807287523
2019-05-30 16:00:00,BTCUSD,8934.06,9094.51,8560.37,8676.25,1165.5714829369
2019-05-30 15:00:00,BTCUSD,8719.39,8948.0,8719.39,8934.06,212.8345030498
2019-05-30 14:00:00,BTCUSD,8708.08,8739.36,8704.47,8719.39,84.9391024601
2019-05-30 13:00:00,BTCUSD,8709.6,8742.63,8708.08,8708.08,65.2260911559
2019-05-30 12:00:00,BTCUSD,8712.06,8735.38,8677.94,8709.6,50.5612367833
2019-05-30 11:00:00,BTCUSD,8716.46,8748.74,8712.06,8712.06,48.822533388
2019-05-30 10:00:00,BTCUSD,8708.95,8753.0,8708.95,8716.46,69.0505650397
2019-05-30 09:00:00,BTCUSD,8691.4,8712.55,8681.42,8708.95,14.2120777176
2019-05-30 08:00:00,BTCUSD,8698.35,8716.45,8667.78,8691.4,18.7927978
2019-05-30 07:00:00,BTCUSD,8716.22,8724.89,8690.01,8698.35,28.4412353213
2019-05-30 06:00:00,BTCUSD,8708.44,8736.14,8704.85,8716.22,68.55816196
2019-05-30 05:00:00,BTCUSD,8684.58,8774.41,8684.58,8708.44,77.2607113168
2019-05-30 04:00:00,BTCUSD,8697.22,8707.68,8666.86,8684.58,58.1064004221
2019-05-30 03:00:00,BTCUSD,8613.6,8704.33,8605.19,8697.22,103.5418032038
2019-05-30 02:00:00,BTCUSD,8635.0,8636.1,8565.26,8613.6,146.0226621359
2019-05-30 01:00:00,BTCUSD,8684.16,8734.0,8562.01,8635.0,101.3569706262
2019-05-30 00:00:00,BTCUSD,8659.18,8693.07,8617.79,8684.16,60.8398362687
2019-05-29 23:00:00,BTCUSD,8676.13,8691.6,8628.41,8659.18,34.3027432289
2019-05-29 22:00:00,BTCUSD,8659.45,8700.95,8659.45,8676.13,45.6919379561
2019-05-29 21:00:00,BTCUSD,8643.27,8678.89,8636.64,8659.45,35.5450242465
2019-05-29 20:00:00,BTCUSD,8689.38,8721.23,8620.0,8643.27,104.6982142223
2019-05-29 19:00:00,BTCUSD,8679.13,8707.84,8678.52,8689.38,78.909873008
2019-05-29 18:00:00,BTCUSD,8675.46,8709.18,8660.0,8679.13,96.5681244611
2019-05-29 17:00:00,BTCUSD,8719.05,8748.52,8675.46,8675.46,88.8616785881
2019-05-29 16:00:00,BTCUSD,8701.01,8753.83,8650.0,8719.05,48.460155323
2019-05-29 15:00:00,BTCUSD,8707.39,8742.41,8678.04,8701.01,50.8826106721
2019-05-29 14:00:00,BTCUSD,8734.12,8758.98,8699.59,8707.39,88.1052631819
2019-05-29 13:00:00,BTCUSD,8647.55,8760.0,8634.32,8734.12,95.5960715972
2019-05-29 12:00:00,BTCUSD,8630.01,8652.07,8615.23,8647.55,63.1177228356
2019-05-29 11:00:00,BTCUSD,8652.41,8673.37,8630.0,8630.01,51.7747333931
2019-05-29 10:00:00,BTCUSD,8625.7,8685.0,8622.17,8652.41,89.3936473735
2019-05-29 09:00:00,BTCUSD,8602.04,8625.79,8553.72,8625.7,40.8417089254
2019-05-29 08:00:00,BTCUSD,8546.08,8619.44,8520.0,8602.04,100.5256282084
2019-05-29 07:00:00,BTCUSD,8512.13,8584.37,8510.6,8546.08,174.61626883
2019-05-29 06:00:00,BTCUSD,8475.61,8535.79,8456.5,8512.13,134.0901485784
2019-05-29 05:00:00,BTCUSD,8587.88,8591.71,8431.15,8475.61,193.0772275139
2019-05-29 04:00:00,BTCUSD,8642.2,8649.02,8511.59,8587.88,108.1297060476
2019-05-29 03:00:00,BTCUSD,8637.79,8667.98,8627.79,8642.2,63.56988063
2019-05-29 02:00:00,BTCUSD,8659.04,8672.01,8615.65,8637.79,49.8782459608
2019-05-29 01:00:00,BTCUSD,8686.69,8717.96,8655.95,8659.04,21.1472761505
2019-05-29 00:00:00,BTCUSD,8726.4,8726.4,8670.67,8686.69,40.70722549
2019-05-28 23:00:00,BTCUSD,8704.32,8746.58,8684.66,8726.4,226.6472411127
2019-05-28 22:00:00,BTCUSD,8714.53,8743.5,8682.78,8704.32,61.9773163279
2019-05-28 21:00:00,BTCUSD,8686.23,8714.53,8663.95,8714.53,25.9739465615
2019-05-28 20:00:00,BTCUSD,8690.0,8722.63,8681.55,8686.23,57.5296418124
2019-05-28 19:00:00,BTCUSD,8752.67,8785.84,8645.93,8690.0,175.2390602481
2019-05-28 18:00:00,BTCUSD,8756.88,8771.6,8707.45,8752.67,67.2803004444
2019-05-28 17:00:00,BTCUSD,8664.16,8809.51,8659.37,8756.88,149.5525081943
2019-05-28 16:00:00,BTCUSD,8703.0,8708.27,8639.15,8664.16,38.2387469351
2019-05-28 15:00:00,BTCUSD,8699.04,8713.21,8682.03,8703.0,45.4870120071
2019-05-28 14:00:00,BTCUSD,8657.0,8708.51,8646.63,8699.04,387.8339719697
2019-05-28 13:00:00,BTCUSD,8721.52,8737.75,8550.0,8657.0,579.5777673768
2019-05-28 12:00:00,BTCUSD,8755.8,8769.96,8714.61,8721.52,54.4381102303
2019-05-28 11:00:00,BTCUSD,8704.07,8757.17,8695.37,8755.8,40.9509808181
2019-05-28 10:00:00,BTCUSD,8721.41,8732.62,8665.39,8704.07,36.89709813
2019-05-28 09:00:00,BTCUSD,8735.58,8760.4,8710.34,8721.41,10.85728484
2019-05-28 08:00:00,BTCUSD,8735.25,8743.0,8708.04,8735.58,12.86980264
2019-05-28 07:00:00,BTCUSD,8719.58,8743.01,8667.43,8735.25,62.57001133
2019-05-28 06:00:00,BTCUSD,8750.6,8756.64,8713.47,8719.58,21.5270472927
2019-05-28 05:00:00,BTCUSD,8778.44,8792.47,8709.42,8750.6,37.8673029552
2019-05-28 04:00:00,BTCUSD,8794.15,8809.31,8778.44,8778.44,7.224067631
2019-05-28 03:00:00,BTCUSD,8792.09,8795.96,8761.58,8794.15,12.04789876
2019-05-28 02:00:00,BTCUSD,8793.55,8823.75,8782.34,8792.09,64.7419240804
2019-05-28 01:00:00,BTCUSD,8763.07,8809.5,8744.85,8793.55,59.0213741907
2019-05-28 00:00:00,BTCUSD,8781.16,8817.41,8754.45,8763.07,28.6700652093
2019-05-27 23:00:00,BTCUSD,8809.0,8858.91,8769.14,8781.16,197.7222692039
2019-05-27 22:00:00,BTCUSD,8817.14,8825.42,8771.18,8809.0,50.9998569403
2019-05-27 21:00:00,BTCUSD,8748.0,8828.15,8734.18,8817.14,35.5029411385
2019-05-27 20:00:00,BTCUSD,8822.52,8844.19,8720.93,8748.0,51.5321602
2019-05-27 19:00:00,BTCUSD,8809.41,8838.5,8785.07,8822.52,20.5697819256
2019-05-27 18:00:00,BTCUSD,8707.5,8837.74,8695.66,8809.41,56.5842740195
2019-05-27 17:00:00,BTCUSD,8703.86,8767.6,8699.66,8707.5,42.5939448822
2019-05-27 16:00:00,BTCUSD,8857.38,8932.99,8629.02,8703.86,414.7227346853
2019-05-27 15:00:00,BTCUSD,8795.92,8917.48,8795.92,8857.38,206.4870819851
2019-05-27 14:00:00,BTCUSD,8814.21,8825.0,8769.89,8795.92,49.1885078711
2019-05-27 13:00:00,BTCUSD,8827.34,8849.99,8792.06,8814.21,40.24501931
2019-05-27 12:00:00,BTCUSD,8719.43,8846.06,8719.43,8827.34,33.5310931618
2019-05-27 11:00:00,BTCUSD,8756.65,8756.65,8687.79,8719.43,37.7458122277
2019-05-27 10:00:00,BTCUSD,8760.22,8765.24,8725.69,8756.65,11.9695867718
2019-05-27 09:00:00,BTCUSD,8734.21,8775.83,8734.21,8760.22,7.1656570682
2019-05-27 08:00:00,BTCUSD,8784.62,8784.62,8732.63,8734.21,19.03473225
2019-05-27 07:00:00,BTCUSD,8758.19,8812.65,8755.65,8784.62,31.52947124
2019-05-27 06:00:00,BTCUSD,8743.35,8775.76,8735.2,8758.19,120.3184599944
2019-05-27 05:00:00,BTCUSD,8732.99,8768.3,8717.82,8743.35,14.9598648143
2019-05-27 04:00:00,BTCUSD,8777.03,8784.59,8702.84,8732.99,90.4125929867
2019-05-27 03:00:00,BTCUSD,8750.0,8814.71,8750.0,8777.03,71.3804324519
2019-05-27 02:00:00,BTCUSD,8834.99,8849.89,8700.0,8750.0,268.002608002
2019-05-27 01:00:00,BTCUSD,8898.78,8946.0,8810.06,8834.99,74.0373700243
2019-05-27 00:00:00,BTCUSD,8750.01,8939.91,8750.0,8898.78,398.157637066
2019-05-26 23:00:00,BTCUSD,8656.11,8775.66,8656.11,8750.01,328.8249964235
2019-05-26 22:00:00,BTCUSD,8654.41,8786.32,8622.66,8656.11,267.7819475389
2019-05-26 21:00:00,BTCUSD,8600.49,8672.5,8518.55,8654.41,221.1845916726
2019-05-26 20:00:00,BTCUSD,8554.05,8786.32,8542.58,8600.49,337.534720415
2019-05-26 19:00:00,BTCUSD,8027.22,8639.97,8024.65,8554.05,1181.2520076241
2019-05-26 18:00:00,BTCUSD,8001.54,8027.22,7996.44,8027.22,18.9782807538
2019-05-26 17:00:00,BTCUSD,8005.42,8030.04,7996.32,8001.54,24.8579132562
2019-05-26 16:00:00,BTCUSD,8024.64,8025.6,7991.09,8005.42,24.0741679585
2019-05-26 15:00:00,BTCUSD,8017.96,8025.16,7982.52,8024.64,20.1144221072
2019-05-26 14:00:00,BTCUSD,7996.01,8018.63,7989.11,8017.96,33.0056507907
2019-05-26 13:00:00,BTCUSD,7960.0,8005.0,7929.77,7996.01,19.6601840846
2019-05-26 12:00:00,BTCUSD,7930.0,7974.99,7914.98,7960.0,32.1922235645
2019-05-26 11:00:00,BTCUSD,7988.74,7989.99,7891.47,7930.0,28.7799926
2019-05-26 10:00:00,BTCUSD,8019.92,8019.92,7952.0,7988.74,23.2856972906
2019-05-26 09:00:00,BTCUSD,8016.39,8026.0,8000.98,8019.92,1.85436039
2019-05-26 08:00:00,BTCUSD,8009.24,8025.87,7988.58,8016.39,4.11491269
2019-05-26 07:00:00,BTCUSD,8001.46,8023.11,7981.9,8009.24,3.5828295236
2019-05-26 06:00:00,BTCUSD,8000.0,8016.29,7952.25,8001.46,38.1714200713
2019-05-26 05:00:00,BTCUSD,8034.48,8036.14,7989.33,8000.0,15.6596798696
